,v1  CLS price,—   CLS price+v3,v4  CLS price+insider,—   CLS price+v3+insider,v2  REG price,v3  REG price+v3,—   REG price+insider,—   REG price+v3+insider,mom 20d,SPY
2022-10-31,92755.41258213563,95341.84972664001,91916.41977767435,93318.24611947793,81651.06512038053,104721.07337399156,83039.50711782757,97517.90151771577,88297.25242395356,81553.61365849999
2022-11-01,92797.98613063563,95634.32839214,92644.88061267434,94313.79484597791,81951.20949638054,105130.04816528666,82785.89291382757,98377.44899271577,88568.01550795356,81197.80365850001
2022-11-02,91988.0990032701,93677.48971214,91776.8695391292,93370.07881147791,81382.54105238053,101974.26280378667,80040.84325623943,95848.8595003472,86439.41893167807,79169.02365850001
2022-11-03,91165.5340482701,93384.39971214,92097.5901166292,92388.3981315216,81282.38643099912,102948.29091355392,80729.67933473943,96749.54571818365,88846.93246217807,78357.9536585
2022-11-04,91926.88992477008,95356.16595053095,93917.61011662922,95249.65406452159,81544.48123019912,104923.54537155392,81637.96509470991,98214.61676718367,91165.53859222875,79480.6336585
2022-11-07,92502.0299062701,96230.99457403093,94973.91011662921,96485.61382602158,81742.47555519913,104919.7014965539,81713.98111720991,98256.21269818368,91855.59361356223,80236.4536585
2022-11-08,92594.3875857701,98410.99411813724,95351.02736712921,97524.08587052158,82210.35318419912,105712.64275855393,81686.70907220991,99848.13997568365,92383.03176456224,80669.61365849999
2022-11-09,91465.1716902701,96873.61584313723,94482.75935169045,95447.46486752157,80030.79399519911,101315.3365902259,80065.8325027099,97068.42050468366,89475.79424156224,79012.11365849999
2022-11-10,95261.02926706753,102992.78972141231,101302.08555713005,102975.46260577653,83154.79088769913,107679.47928782587,83809.81964270992,103761.2012864141,93919.24898556223,83337.08365849999
2022-11-11,94859.46991590218,103099.19581924501,104953.75637162729,103927.57918313125,83602.39763677103,111460.2745998893,85467.4753112099,106398.29971289946,95360.58464181123,84141.52365850001
2022-11-14,94545.77364340221,101367.286695745,104057.50166212728,102809.69236013126,83030.37773177103,109914.55389988929,85018.24824074807,105325.20432989947,94921.18101807208,83427.6936585
2022-11-15,94283.9756753672,102675.412805745,104871.95586238589,103840.22236013123,83240.88376944672,111206.3420998893,87030.80995236564,107872.28819373653,96397.31103707208,84137.1036585
2022-11-16,94140.75890386719,101775.34033824499,103619.4473463859,103740.37236013124,82187.45101644672,111193.4558248893,85113.66738788875,106210.15559623654,92432.77345080674,83498.4136585
2022-11-17,94069.52890386719,101507.14811224499,102332.05625381574,103120.87236013122,82749.36685094674,111481.68488068928,84046.4713567656,105164.95845535192,92503.51546080675,83242.05365850001
2022-11-18,94724.58890386719,102200.918112245,102966.15593781574,103975.14236013123,82641.83685094674,112472.4548806893,83626.0684137656,105204.5606157519,92257.56546080674,83619.9636585
2022-11-21,94120.44713386595,103070.616432245,102730.50593781575,105139.60236013122,82016.3163688303,112198.8344389185,82457.37225617905,104442.6738188169,90995.14047453525,83317.1936585
2022-11-22,95259.26238936593,104735.98554874498,104364.80593781576,105440.59236013125,83577.32473683031,113280.36394191849,83636.79999917904,106407.18800031689,92316.05995653525,84433.2436585
2022-11-23,94759.28096136593,104504.780913245,104839.30788581574,105678.70351513124,83519.82777683031,113700.91994191852,84434.28153967902,106787.1260003169,92443.95449203525,84963.64365849999
